fashionDesigner,designer_name
http://www.wikidata.org/entity/Q3176173,Jeanne Toussaint
http://www.wikidata.org/entity/Q3177164,Jenny Sacerdote
http://www.wikidata.org/entity/Q3181628,Brunello Cucinelli
http://www.wikidata.org/entity/Q3182364,John Richmond
http://www.wikidata.org/entity/Q3182548,John Sutcliffe
http://www.wikidata.org/entity/Q3184462,Joseph Abboud
http://www.wikidata.org/entity/Q3188343,Jules-François Crahay
http://www.wikidata.org/entity/Q3194093,Kathrine Baumann
http://www.wikidata.org/entity/Q3198343,Koji Tatsuno
http://www.wikidata.org/entity/Q3202630,Murielle Scherre
http://www.wikidata.org/entity/Q3218833,Lauren Jones
http://www.wikidata.org/entity/Q3225394,Marcel Escoffier
http://www.wikidata.org/entity/Q3228750,Lecoanet Hemant
http://www.wikidata.org/entity/Q3230959,Nudie Cohn
http://www.wikidata.org/entity/Q3241033,Trinny Woodall
http://www.wikidata.org/entity/Q3241292,Lien Bergé-Farwick
http://www.wikidata.org/entity/Q3265065,Lucas Ossendrijver
http://www.wikidata.org/entity/Q3266290,Luella Bartley
http://www.wikidata.org/entity/Q3270520,Léo Marciano
http://www.wikidata.org/entity/Q3275682,Madeleine Louise Jeannest
http://www.wikidata.org/entity/Q3276812,Maggy Rouff
http://www.wikidata.org/entity/Q3290586,José María Torre
http://www.wikidata.org/entity/Q3292791,Marie Seznec Martinez
http://www.wikidata.org/entity/Q3298558,Mathias Durand-Reynaldo
http://www.wikidata.org/entity/Q3302695,Maxime Simoëns
http://www.wikidata.org/entity/Q3304559,Mehmood Bhatti
http://www.wikidata.org/entity/Q3306559,Ruth Harkness
http://www.wikidata.org/entity/Q3308555,Osmel Sousa
http://www.wikidata.org/entity/Q3309784,Michel Goma
http://www.wikidata.org/entity/Q3310036,Michel Klein
http://www.wikidata.org/entity/Q3310724,Michel Robichaud
http://www.wikidata.org/entity/Q3311289,Michèle Lamy
http://www.wikidata.org/entity/Q3311692,Michèle Rosier
http://www.wikidata.org/entity/Q3318498,Mohamed Dia
http://www.wikidata.org/entity/Q3327193,Mr Pearl
http://www.wikidata.org/entity/Q3335093,Nagi Noda
http://www.wikidata.org/entity/Q3339429,Shila Amzah
http://www.wikidata.org/entity/Q3345475,Sheryl Rubio
http://www.wikidata.org/entity/Q3349994,Oka Diputra
http://www.wikidata.org/entity/Q3350429,Olga Romanovskaya
http://www.wikidata.org/entity/Q3350658,Bibi Russell
http://www.wikidata.org/entity/Q3350836,Olivier Boiscommun
http://www.wikidata.org/entity/Q3359235,Ozwald Boateng
http://www.wikidata.org/entity/Q3364925,Anne Helene Gjelstad
http://www.wikidata.org/entity/Q3371342,Paul Gorman
http://www.wikidata.org/entity/Q3381110,Vuokko Nurmesniemi
http://www.wikidata.org/entity/Q3385424,Pierre Hardy
http://www.wikidata.org/entity/Q3394177,Roberto Verino
http://www.wikidata.org/entity/Q3394754,Franc Fernandez
http://www.wikidata.org/entity/Q3404358,Julien Macdonald
http://www.wikidata.org/entity/Q3408565,Prudence Millinery
http://www.wikidata.org/entity/Q3415930,Rabih Kayrouz
http://www.wikidata.org/entity/Q3418473,Rami al-Ali
http://www.wikidata.org/entity/Q3418816,Randi Rahm
http://www.wikidata.org/entity/Q3420257,Raven Baxter
http://www.wikidata.org/entity/Q3435563,Robert Kalloch
http://www.wikidata.org/entity/Q3435802,Bob Mackie
http://www.wikidata.org/entity/Q3439560,Roger Vivier
http://www.wikidata.org/entity/Q3442404,Rose Repetto
http://www.wikidata.org/entity/Q3470884,Sammy Sheldon
http://www.wikidata.org/entity/Q3493957,Vanessa Bruno
http://www.wikidata.org/entity/Q3524312,Thierry Hermès
http://www.wikidata.org/entity/Q3530268,Todd Oldham
http://www.wikidata.org/entity/Q3544141,Mich Dulce
http://www.wikidata.org/entity/Q3546796,Hiroshi Oguchi
http://www.wikidata.org/entity/Q3553614,Valentin Yudashkin
http://www.wikidata.org/entity/Q3564574,Sophia Kokosalaki
http://www.wikidata.org/entity/Q3566375,Milan Knížák
http://www.wikidata.org/entity/Q3571911,Yasmina Chelali
http://www.wikidata.org/entity/Q3574603,Zahia Dehar
http://www.wikidata.org/entity/Q3608123,Alberto Aspesi
http://www.wikidata.org/entity/Q3609984,Alessandro Dell'Acqua
http://www.wikidata.org/entity/Q3611846,Alistair Blair
http://www.wikidata.org/entity/Q3613442,Alviero Martini
http://www.wikidata.org/entity/Q3617928,Anne-Marie Beretta
http://www.wikidata.org/entity/Q3619247,Antonio Berardi
http://www.wikidata.org/entity/Q3619492,Antonio D'Amico
http://www.wikidata.org/entity/Q3619851,Antonio Marras
http://www.wikidata.org/entity/Q3620499,Anya Ayoung-Chee
http://www.wikidata.org/entity/Q3621991,Sara Sommerfeld
http://www.wikidata.org/entity/Q3629552,Augusta Bernard
http://www.wikidata.org/entity/Q3639894,Elvira Leonardi Bouyeure
http://www.wikidata.org/entity/Q3659726,Carlo Pignatelli
http://www.wikidata.org/entity/Q3660564,Carolina Marconi
http://www.wikidata.org/entity/Q3661501,Catherine Daza
http://www.wikidata.org/entity/Q3667468,Chiara Boni
http://www.wikidata.org/entity/Q3674593,Olcay Gülşen
http://www.wikidata.org/entity/Q3679102,Clare West
http://www.wikidata.org/entity/Q3695621,Costanza Caracciolo
http://www.wikidata.org/entity/Q3723021,Elio Fiorucci
http://www.wikidata.org/entity/Q3723393,Elizabeth Emanuel
http://www.wikidata.org/entity/Q3724525,Emilio Schuberth
http://www.wikidata.org/entity/Q3731468,Eric Daman
http://www.wikidata.org/entity/Q3735143,Eva Rorandelli
http://www.wikidata.org/entity/Q3736843,"Edward Windsor, Lord Downpatrick"
http://www.wikidata.org/entity/Q3742862,Fernanda Gattinoni
http://www.wikidata.org/entity/Q3750646,Francesco Scognamiglio
http://www.wikidata.org/entity/Q3757224,Gai Mattiolo
http://www.wikidata.org/entity/Q3762870,Giancarlo Giammetti
http://www.wikidata.org/entity/Q3779629,Guillermo Mariotto
http://www.wikidata.org/entity/Q3807444,Jason Wu
http://www.wikidata.org/entity/Q3809800,Jole Veneziani
http://www.wikidata.org/entity/Q3809950,Jonathan Saunders
http://www.wikidata.org/entity/Q3814580,Kenneth Cole
http://www.wikidata.org/entity/Q3821199,Andrés Sardá Sacristán
http://www.wikidata.org/entity/Q3823369,Sita Murt
http://www.wikidata.org/entity/Q436706,Bracha van Doesburgh
http://www.wikidata.org/entity/Q437505,Sarah Burton
http://www.wikidata.org/entity/Q439661,Theadora Van Runkle
http://www.wikidata.org/entity/Q440313,Milena Canonero
http://www.wikidata.org/entity/Q440616,Isabel Marant
http://www.wikidata.org/entity/Q443470,Patricia Field
http://www.wikidata.org/entity/Q446468,Alison Eastwood
http://www.wikidata.org/entity/Q448031,Sirivannavari of Thailand
http://www.wikidata.org/entity/Q448118,Donald Fisher
http://www.wikidata.org/entity/Q448156,Amaya Arzuaga
http://www.wikidata.org/entity/Q448596,Andrée Putman
http://www.wikidata.org/entity/Q449114,Laura Ashley
http://www.wikidata.org/entity/Q449563,Efva Attling
http://www.wikidata.org/entity/Q450022,Irene Sharaff
http://www.wikidata.org/entity/Q452136,Christian Louboutin
http://www.wikidata.org/entity/Q452307,Romeo Miller
http://www.wikidata.org/entity/Q453931,Yto Barrada
http://www.wikidata.org/entity/Q454927,Kenzō Takada
http://www.wikidata.org/entity/Q455111,Maija Isola
http://www.wikidata.org/entity/Q455568,Helen Rose
http://www.wikidata.org/entity/Q455924,Sayoko Yamaguchi
http://www.wikidata.org/entity/Q456169,Lauren Bush
http://www.wikidata.org/entity/Q456243,Halston
http://www.wikidata.org/entity/Q456638,Elie Saab
http://www.wikidata.org/entity/Q458809,Camila Alves
http://www.wikidata.org/entity/Q458815,Alexandra Byrne
http://www.wikidata.org/entity/Q458874,Natacha Rambova
http://www.wikidata.org/entity/Q463921,Fátima Lopes
http://www.wikidata.org/entity/Q464023,Elsa Schiaparelli
http://www.wikidata.org/entity/Q464037,Caresse Crosby
http://www.wikidata.org/entity/Q464497,Donna Karan
http://www.wikidata.org/entity/Q466158,Róisín Murphy
http://www.wikidata.org/entity/Q466195,Laura Biagiotti
http://www.wikidata.org/entity/Q466241,Ann Demeulemeester
http://www.wikidata.org/entity/Q467665,Betsey Johnson
http://www.wikidata.org/entity/Q467754,Paco Rabanne
http://www.wikidata.org/entity/Q469027,Issey Miyake
http://www.wikidata.org/entity/Q470436,Gianfranco Ferré
http://www.wikidata.org/entity/Q483077,Ana Salazar
http://www.wikidata.org/entity/Q483379,Gwen Stefani
http://www.wikidata.org/entity/Q485693,Anand Jon
http://www.wikidata.org/entity/Q497690,André Kim
http://www.wikidata.org/entity/Q499983,Loulou de la Falaise
http://www.wikidata.org/entity/Q503927,Alphadi
http://www.wikidata.org/entity/Q507073,Piero Tosi
http://www.wikidata.org/entity/Q508574,Billy Martin
http://www.wikidata.org/entity/Q517138,Siri Derkert
http://www.wikidata.org/entity/Q518508,Noah Wunsch
http://www.wikidata.org/entity/Q519993,Kaffe Fassett
http://www.wikidata.org/entity/Q526493,Laura Bennett
http://www.wikidata.org/entity/Q529203,Emanuel Ungaro
http://www.wikidata.org/entity/Q529555,Krayzie Bone
http://www.wikidata.org/entity/Q532118,Pauline Trigère
http://www.wikidata.org/entity/Q536721,George Barbier
http://www.wikidata.org/entity/Q538320,Irene Galitzine
http://www.wikidata.org/entity/Q541188,Travis Banton
http://www.wikidata.org/entity/Q541213,Irina Khakamada
http://www.wikidata.org/entity/Q542917,Lilly Pulitzer
http://www.wikidata.org/entity/Q555243,Lea Gottlieb
http://www.wikidata.org/entity/Q556462,Rick Owens
http://www.wikidata.org/entity/Q558050,Ann-Sofie Johansson
http://www.wikidata.org/entity/Q558142,Ann Bonfoey Taylor
http://www.wikidata.org/entity/Q562603,Anna Muthesius
http://www.wikidata.org/entity/Q563597,Franco Moschino
http://www.wikidata.org/entity/Q563806,Anna von Griesheim
http://www.wikidata.org/entity/Q565419,Xatar
http://www.wikidata.org/entity/Q565947,Willy Bogner
http://www.wikidata.org/entity/Q567154,Akina Minami
http://www.wikidata.org/entity/Q573175,Kurt Elshot
http://www.wikidata.org/entity/Q575689,Kourtney Kardashian
http://www.wikidata.org/entity/Q579819,Jacqueline de Ribes
http://www.wikidata.org/entity/Q583690,Richard Blackwell
http://www.wikidata.org/entity/Q586781,Larry Aldrich
http://www.wikidata.org/entity/Q588902,Danielle Colby-Cushman
http://www.wikidata.org/entity/Q597936,"Albert Hammond, Jr."
http://www.wikidata.org/entity/Q598304,Antonia Campbell-Hughes
http://www.wikidata.org/entity/Q601402,Antonio Castillo
http://www.wikidata.org/entity/Q604667,Emilio Pucci
http://www.wikidata.org/entity/Q611363,Anne Klein
http://www.wikidata.org/entity/Q614389,Geoffrey Beene
http://www.wikidata.org/entity/Q626091,Lee Ji-sun
http://www.wikidata.org/entity/Q631884,Paul Poiret
http://www.wikidata.org/entity/Q642477,Booba
http://www.wikidata.org/entity/Q656605,Carine Roitfeld
http://www.wikidata.org/entity/Q657348,Fajah Lourens
http://www.wikidata.org/entity/Q705844,Alexander Wang
http://www.wikidata.org/entity/Q706671,Naomi Watanabe
http://www.wikidata.org/entity/Q717618,Michael Kors
http://www.wikidata.org/entity/Q718631,Chris Eubank
http://www.wikidata.org/entity/Q724868,LisaRaye McCoy-Misick
http://www.wikidata.org/entity/Q729418,Hussein Chalayan
http://www.wikidata.org/entity/Q741657,Derek Lam
http://www.wikidata.org/entity/Q748338,Fatma Pehlivan
http://www.wikidata.org/entity/Q755465,Hanae Mori
http://www.wikidata.org/entity/Q764087,Consuelo Castiglioni
http://www.wikidata.org/entity/Q766965,Dirk Bikkembergs
http://www.wikidata.org/entity/Q769412,Funk Pál
http://www.wikidata.org/entity/Q775324,Domenico Dolce
http://www.wikidata.org/entity/Q796694,Nicola Formichetti
http://www.wikidata.org/entity/Q798174,Daphne Guinness
http://www.wikidata.org/entity/Q3837062,Lorenzo Riva
http://www.wikidata.org/entity/Q3838717,Luciano Soprani
http://www.wikidata.org/entity/Q3847732,Marianne Alvoni
http://www.wikidata.org/entity/Q3848075,Marina Ripa di Meana
http://www.wikidata.org/entity/Q3848083,Marina Spadafora
http://www.wikidata.org/entity/Q3851387,Massimo Osti
http://www.wikidata.org/entity/Q3856708,Michele Miglionico
http://www.wikidata.org/entity/Q3856928,Micol Fontana
http://www.wikidata.org/entity/Q3857546,Mila Schön
http://www.wikidata.org/entity/Q3859286,Vittorio Missoni
http://www.wikidata.org/entity/Q3870495,Nasir Mazhar
http://www.wikidata.org/entity/Q3876473,Nicole Miller
http://www.wikidata.org/entity/Q3881445,Ola Hudson
http://www.wikidata.org/entity/Q3893559,Paola Dominguín
http://www.wikidata.org/entity/Q3893562,Paola Frani
http://www.wikidata.org/entity/Q3901801,Pia Wallén
http://www.wikidata.org/entity/Q3909793,Prabal Gurung
http://www.wikidata.org/entity/Q3929212,Raffaella Curiel
http://www.wikidata.org/entity/Q3938548,Giuliana Camerino
http://www.wikidata.org/entity/Q3941246,Rosa Genoni
http://www.wikidata.org/entity/Q3968304,Star Jones
http://www.wikidata.org/entity/Q3985449,Thakoon Panichgul
http://www.wikidata.org/entity/Q3985548,Thayaht
http://www.wikidata.org/entity/Q4003399,Umberto Ginocchietti
http://www.wikidata.org/entity/Q4017870,Walter Albini
http://www.wikidata.org/entity/Q4019750,Wilbert Das
http://www.wikidata.org/entity/Q4034024,Ángel Schlesser
http://www.wikidata.org/entity/Q4054695,Frankie Abernathy
http://www.wikidata.org/entity/Q4065380,Andre Tan
http://www.wikidata.org/entity/Q4073002,Alena Akhmadullina
http://www.wikidata.org/entity/Q4083711,Stacey Bendet
http://www.wikidata.org/entity/Q4096673,Olga Brovkina
http://www.wikidata.org/entity/Q4102745,Natalia Valevskaya
http://www.wikidata.org/entity/Q4104489,Alexandre Vassiliev
http://www.wikidata.org/entity/Q4117064,Reem Acra
http://www.wikidata.org/entity/Q4118916,Riitta Immonen
http://www.wikidata.org/entity/Q4125500,Mikhail Voronin
http://www.wikidata.org/entity/Q4151934,Igor Gulyaev
http://www.wikidata.org/entity/Q4163807,Lyudmila Dobrokhotova
http://www.wikidata.org/entity/Q4181439,Dasha Zhukova
http://www.wikidata.org/entity/Q4213600,Anne Avantie
http://www.wikidata.org/entity/Q4237328,Mariya Kravtsova
http://www.wikidata.org/entity/Q4242398,Irina Krutikova
http://www.wikidata.org/entity/Q4251749,Vicky Shu
http://www.wikidata.org/entity/Q4253457,Nadezhda Lamanova
http://www.wikidata.org/entity/Q4262767,Iwan Tirta
http://www.wikidata.org/entity/Q4266747,Pura Lopez
http://www.wikidata.org/entity/Q4275255,Ivan Makarevich
http://www.wikidata.org/entity/Q4275768,Lucy McKenzie
http://www.wikidata.org/entity/Q4275769,Andrew MacKenzie
http://www.wikidata.org/entity/Q4293502,Kirill Miller
http://www.wikidata.org/entity/Q4297950,Tatiana Mikhalkova
http://www.wikidata.org/entity/Q4305923,Kara Janx
http://www.wikidata.org/entity/Q4346512,Claire Stansfield
http://www.wikidata.org/entity/Q4353216,Margit Brandt
http://www.wikidata.org/entity/Q4360328,Aleksandr Petlyura
http://www.wikidata.org/entity/Q4372635,Frank Govers
http://www.wikidata.org/entity/Q4396161,Ekaterina Rozhdestvenskaya
http://www.wikidata.org/entity/Q4401317,Ralph Rucci
http://www.wikidata.org/entity/Q4405074,Valentyna Sazonova
http://www.wikidata.org/entity/Q4407601,Valentina
http://www.wikidata.org/entity/Q4411844,Jeffrey Sebelia
http://www.wikidata.org/entity/Q4415014,Larisa Selyanina
http://www.wikidata.org/entity/Q4419504,Denis Simachev
http://www.wikidata.org/entity/Q4452917,Tasha Strogaya
http://www.wikidata.org/entity/Q4465382,Aleksandra Tumashova
http://www.wikidata.org/entity/Q4472722,Rachel Roy
http://www.wikidata.org/entity/Q4492451,Sultanna Frantsuzova
http://www.wikidata.org/entity/Q4492567,Léon Bouter
http://www.wikidata.org/entity/Q4496836,Ruslan Khvastov
http://www.wikidata.org/entity/Q4505552,Mariya Tsigal
http://www.wikidata.org/entity/Q4506342,Viktoriya Tsyganova
http://www.wikidata.org/entity/Q4507313,Igor Vyacheslavovich Chapurin
http://www.wikidata.org/entity/Q4513699,Maksim Chernitsov
http://www.wikidata.org/entity/Q4520647,Andrey Sharov
http://www.wikidata.org/entity/Q4538645,Helen Yarmak
http://www.wikidata.org/entity/Q4540079,Willem Bruno van Albada
http://www.wikidata.org/entity/Q4569518,Jenny Skavlan
http://www.wikidata.org/entity/Q4667515,Abi Ferrin
http://www.wikidata.org/entity/Q4679411,Adam Lippes
http://www.wikidata.org/entity/Q4680087,Adama Ndiaye
http://www.wikidata.org/entity/Q4681902,Adele Simpson
http://www.wikidata.org/entity/Q4683859,Adnan Akbar
http://www.wikidata.org/entity/Q4685446,Adrienne Wu
http://www.wikidata.org/entity/Q4685659,Adrien Sauvage
http://www.wikidata.org/entity/Q4685724,Adrienne Vittadini
http://www.wikidata.org/entity/Q4688701,Byun Baek-hyun
http://www.wikidata.org/entity/Q4690381,Afshin Feiz
http://www.wikidata.org/entity/Q4693158,Agneta Eckemyr
http://www.wikidata.org/entity/Q4693256,Agnimitra Paul
http://www.wikidata.org/entity/Q4696889,Aijaz Aslam
http://www.wikidata.org/entity/Q4699195,Aisleyne Horgan-Wallace
http://www.wikidata.org/entity/Q4701141,Akira Isogawa
http://www.wikidata.org/entity/Q4701190,Akira Takeuchi
http://www.wikidata.org/entity/Q4706597,Alan Faena
http://www.wikidata.org/entity/Q4706630,Alan Flusser
http://www.wikidata.org/entity/Q4708272,Alannah Hill
http://www.wikidata.org/entity/Q4709883,Albert Capraro
http://www.wikidata.org/entity/Q4710900,Albert Nipon
http://www.wikidata.org/entity/Q4714439,Alejandra Dorado
http://www.wikidata.org/entity/Q4956709,Karin Jimfelt-Ghatan
http://www.wikidata.org/entity/Q4957226,Brandy Aniston
http://www.wikidata.org/entity/Q4957437,Cyd Jouny
http://www.wikidata.org/entity/Q4959273,Filippa Knutsson
http://www.wikidata.org/entity/Q4961076,Ewa Larsson
http://www.wikidata.org/entity/Q4961635,Tina Leijonberg
http://www.wikidata.org/entity/Q4962968,Carolina Lindström
http://www.wikidata.org/entity/Q4963019,Brian Bailey
http://www.wikidata.org/entity/Q4966106,Leanne Marshall
http://www.wikidata.org/entity/Q4970513,Mary Ann Nyberg
http://www.wikidata.org/entity/Q4972273,Aili Pekonen
http://www.wikidata.org/entity/Q4973237,Gunilla Pontén
http://www.wikidata.org/entity/Q4974802,Marly van der Velden
http://www.wikidata.org/entity/Q4974965,Alicia Rissler
http://www.wikidata.org/entity/Q4975164,Carin Rodebjer
http://www.wikidata.org/entity/Q4978090,Bruce Oldfield
http://www.wikidata.org/entity/Q4978907,Gudrun Sjödén
http://www.wikidata.org/entity/Q4981706,Bea Szenfeld
http://www.wikidata.org/entity/Q4983197,Kristina Torsson
http://www.wikidata.org/entity/Q4989709,Rebecca Stella Dion
http://www.wikidata.org/entity/Q4990348,Carin Wester
http://www.wikidata.org/entity/Q4996016,Sally Berg
http://www.wikidata.org/entity/Q4997872,Bunny Roger
http://www.wikidata.org/entity/Q5004409,Byron Lars
http://www.wikidata.org/entity/Q5041095,Carla Rigg
http://www.wikidata.org/entity/Q5041122,Carla Zampatti
http://www.wikidata.org/entity/Q5041565,Carlo Palazzi
http://www.wikidata.org/entity/Q5042374,Carlos Miele
http://www.wikidata.org/entity/Q5042728,Carlos Tufvesson
http://www.wikidata.org/entity/Q5043514,Carmen Marc Valvo
http://www.wikidata.org/entity/Q5044355,Carol Hannah Whitfield
http://www.wikidata.org/entity/Q5045006,Caroline Castigliano
